,StartStation Id,EndStation Id,count
3277,191,733,6
3278,191,736,2
3279,191,737,1
3280,191,742,2
3281,191,751,1
3282,191,758,2
3283,191,762,21
3284,191,781,2
3285,191,792,2
3286,191,801,2
3287,191,807,1
3288,191,810,3
3289,191,814,1
3290,191,815,9
3291,191,819,1
3292,191,826,8
3293,191,834,2
3294,191,835,1
3295,192,37,2
3296,192,40,2
3297,192,64,1
3298,192,109,1
3299,192,191,2
3300,192,192,8
3301,192,194,2
3302,192,250,2
3303,192,280,1
3304,192,307,1
3305,192,325,2
3306,192,347,4
3307,192,349,1
3308,192,374,1
3309,192,383,2
3310,192,386,2
3311,192,395,2
3312,192,432,2
3313,192,457,2
3314,192,495,1
3315,192,541,2
3316,192,587,2
3317,192,616,1
3318,192,787,2
3319,192,796,1
3320,192,819,2
3321,193,64,1
3322,193,71,2
3323,193,129,2
3324,193,131,1
3325,193,173,1
3326,193,192,3
3327,193,193,6
3328,193,222,1
3329,193,223,3
3330,193,229,1
3331,193,251,2
3332,193,278,4
3333,193,335,3
3334,193,336,4
3335,193,374,1
3336,193,379,2
3337,193,420,1
3338,193,433,1
3339,193,516,1
3340,193,596,2
3341,193,598,1
3342,193,668,2
3343,193,710,1
3344,193,836,1
3345,194,9,1
3346,194,33,1
3347,194,44,1
3348,194,73,2
3349,194,82,1
3350,194,83,1
3351,194,85,2
3352,194,94,3
3353,194,99,2
3354,194,104,4
3355,194,109,2
3356,194,116,2
3357,194,130,2
3358,194,132,2
3359,194,133,4
3360,194,194,11
3361,194,204,3
3362,194,212,2
3363,194,223,1
3364,194,226,3
3365,194,229,2
3366,194,252,7
3367,194,258,1
3368,194,269,2
3369,194,282,1
3370,194,300,2
3371,194,307,1
3372,194,314,2
3373,194,318,8
3374,194,321,1
3375,194,334,2
3376,194,335,2
3377,194,338,3
3378,194,341,3
3379,194,354,1
3380,194,356,2
3381,194,363,1
3382,194,374,1
3383,194,377,2
3384,194,379,1
3385,194,382,1
3386,194,399,2
3387,194,404,2
3388,194,409,2
3389,194,411,1
3390,194,425,2
3391,194,432,2
3392,194,454,2
3393,194,458,2
3394,194,479,1
3395,194,481,2
3396,194,538,1
3397,194,566,2
3398,194,572,2
3399,194,598,1
3400,194,661,1
3401,194,662,1
3402,194,690,1
3403,194,737,1
3404,194,764,1
3405,194,768,1
3406,194,818,2
3407,194,827,1
3408,195,104,2
3409,195,114,1
3410,195,130,2
3411,195,143,2
3412,195,180,2
3413,195,193,1
3414,195,194,2
3415,195,195,2
3416,195,420,1
3417,195,481,2
3418,195,508,1
3419,195,620,1
3420,195,667,1
3421,195,839,1
3422,196,89,3
3423,196,196,1
3424,196,276,1
3425,196,411,1
3426,196,457,2
3427,196,485,5
3428,196,570,1
3429,196,717,1
3430,196,749,1
3431,196,815,2
3432,197,16,1
3433,197,167,3
3434,197,197,9
3435,197,256,1
3436,197,374,2
3437,197,562,1
3438,197,810,2
3439,197,818,3
3440,199,14,1
3441,199,24,1
3442,199,44,2
3443,199,47,2
3444,199,50,2
3445,199,73,4
3446,199,140,2
3447,199,153,2
3448,199,160,2
3449,199,199,7
3450,199,233,1
3451,199,274,2
3452,199,287,3
3453,199,292,2
3454,199,307,2
3455,199,325,2
3456,199,341,2
3457,199,345,1
3458,199,356,1
3459,199,357,1
3460,199,368,2
3461,199,383,1
3462,199,427,2
3463,199,456,1
3464,199,521,1
3465,199,543,2
3466,199,547,2
3467,199,587,2
3468,199,772,1
3469,199,801,1
3470,199,809,1
3471,199,818,1
3472,200,33,1
3473,200,200,11
3474,200,378,1
3475,200,444,2
3476,200,488,1
3477,200,489,2
3478,200,593,1
3479,200,692,1
3480,200,779,1
3481,200,839,2
3482,201,3,1
3483,201,11,1
3484,201,201,2
3485,201,230,1
3486,201,247,1
3487,201,303,2
3488,201,315,1
3489,201,334,3
3490,201,374,1
3491,201,394,2
3492,201,456,1
3493,201,514,1
3494,201,580,1
3495,202,33,1
3496,202,130,2
3497,202,132,1
3498,202,160,1
3499,202,194,2
3500,202,200,1
3501,202,202,17
3502,202,282,2
3503,202,298,2
3504,202,302,1
3505,202,307,1
3506,202,364,1
3507,202,485,1
3508,202,496,1
3509,202,785,1
3510,202,818,1
3511,202,835,1
3512,203,15,2
3513,203,54,1
3514,203,203,3
3515,203,229,1
3516,203,315,1
3517,203,421,1
3518,203,503,1
3519,203,517,2
3520,203,532,2
3521,204,55,1
3522,204,204,3
3523,206,76,3
3524,206,116,2
3525,206,130,3
3526,206,206,4
3527,206,282,1
3528,206,303,1
3529,206,411,1
3530,206,444,3
3531,206,464,1
3532,206,471,1
3533,206,486,1
3534,206,501,1
3535,206,531,2
3536,206,572,1
3537,206,615,1
3538,206,692,1
3539,206,804,2
3540,207,109,3
3541,207,116,3
3542,207,133,1
3543,207,191,5
3544,207,207,2
3545,207,233,2
3546,207,309,2
3547,207,446,4
3548,207,568,1
3549,207,732,2
3550,207,733,2
3551,207,751,1
3552,207,762,2
3553,208,60,2
3554,208,182,1
3555,208,208,9
3556,209,163,2
3557,209,181,2
3558,209,209,3
3559,209,673,1
3560,209,781,2
3561,210,36,2
3562,210,56,2
3563,210,99,5
3564,210,109,1
3565,210,141,3
3566,210,168,1
3567,210,187,2
3568,210,210,7
3569,210,279,1
3570,210,303,2
3571,210,333,1
3572,210,356,1
3573,210,404,1
3574,210,443,1
3575,210,514,1
3576,210,733,1
3577,210,734,1
3578,210,829,1
3579,211,64,4
3580,211,99,2
3581,211,109,2
3582,211,138,1
3583,211,163,3
3584,211,191,1
3585,211,211,5
3586,211,229,2
3587,211,292,1
3588,211,303,1
3589,211,356,1
3590,211,395,2
3591,211,625,2
3592,211,641,3
3593,211,664,3
3594,211,772,1
3595,211,785,2
3596,211,810,2
3597,212,107,1
3598,212,212,5
3599,212,225,1
3600,212,568,1
3601,212,609,1
3602,212,661,1
3603,212,805,1
3604,213,37,2
3605,213,44,2
3606,213,47,3
3607,213,55,4
3608,213,64,4
3609,213,82,1
3610,213,88,1
3611,213,99,11
3612,213,104,4
3613,213,108,1
3614,213,111,9
3615,213,114,3
3616,213,129,2
3617,213,130,2
3618,213,133,2
3619,213,138,8
3620,213,143,3
3621,213,151,1
3622,213,153,10
3623,213,157,1
3624,213,160,3
3625,213,166,3
3626,213,167,2
3627,213,177,1
3628,213,178,1
3629,213,184,3
3630,213,186,4
3631,213,188,5
3632,213,191,48
3633,213,193,3
3634,213,194,7
3635,213,199,2
3636,213,213,79
3637,213,216,1
3638,213,222,2
3639,213,225,3
3640,213,228,5
3641,213,233,3
3642,213,236,1
3643,213,244,2
3644,213,248,2
3645,213,251,1
3646,213,263,1
3647,213,267,1
3648,213,268,4
3649,213,271,1
3650,213,273,3
3651,213,284,2
3652,213,289,2
3653,213,290,2
3654,213,292,2
3655,213,300,2
3656,213,303,14
3657,213,307,16
3658,213,309,2
3659,213,317,2
3660,213,334,2
3661,213,336,1
3662,213,337,2
3663,213,341,5
3664,213,348,3
3665,213,350,12
3666,213,354,9
3667,213,360,2
3668,213,361,2
3669,213,366,1
3670,213,374,3
3671,213,380,1
3672,213,386,1
3673,213,388,1
3674,213,392,1
3675,213,397,4
3676,213,401,1
3677,213,404,8
3678,213,411,1
3679,213,425,1
3680,213,428,2
3681,213,432,9
3682,213,457,4
3683,213,460,2
3684,213,478,1
3685,213,488,1
3686,213,514,1
3687,213,540,2
3688,213,541,1
3689,213,584,2
3690,213,590,2
3691,213,600,1
3692,213,658,2
3693,213,733,2
3694,213,755,1
3695,213,762,15
3696,213,772,2
3697,213,773,1
3698,213,810,4
3699,213,815,8
3700,213,826,1
3701,213,832,2
3702,213,839,2
3703,214,19,4
3704,214,25,1
3705,214,83,3
3706,214,159,1
3707,214,185,1
3708,214,214,3
3709,214,307,6
3710,214,425,2
3711,214,535,2
3712,214,689,1
3713,214,695,1
3714,214,709,1
3715,215,32,1
3716,215,66,1
3717,215,91,1
3718,215,132,1
3719,215,246,1
3720,215,330,1
3721,215,627,1
3722,215,629,1
3723,215,660,1
3724,215,681,1
3725,215,737,1
3726,215,762,1
3727,216,47,4
3728,216,101,1
3729,216,113,1
3730,216,116,2
3731,216,171,3
3732,216,194,1
3733,216,210,1
3734,216,216,9
3735,216,231,1
3736,216,256,1
3737,216,387,1
3738,216,399,2
3739,216,404,3
3740,216,405,3
3741,216,589,1
3742,216,635,1
3743,216,729,1
3744,216,731,1
3745,217,55,2
3746,217,64,3
3747,217,65,1
3748,217,122,2
3749,217,129,3
3750,217,132,2
3751,217,193,1
3752,217,213,4
3753,217,217,3
3754,217,232,1
3755,217,251,1
3756,217,301,5
3757,217,335,2
3758,217,337,2
3759,217,340,4
3760,217,436,1
3761,217,480,1
3762,217,511,1
3763,217,518,1
3764,217,541,2
3765,217,570,1
3766,217,578,2
3767,217,626,1
3768,217,631,1
3769,217,698,1
3770,217,718,1
3771,217,719,1
3772,217,720,2
3773,217,727,2
3774,217,732,2
3775,217,790,1
3776,217,801,1
3777,218,132,2
3778,218,163,1
3779,218,218,3
3780,218,250,1
3781,218,280,1
3782,218,301,2
3783,218,386,1
3784,218,428,1
3785,218,529,1
3786,218,649,1
3787,218,668,1
3788,219,47,2
3789,219,133,1
3790,219,157,2
3791,219,176,1
3792,219,219,7
3793,219,223,1
3794,219,300,1
3795,219,325,2
3796,219,384,1
3797,219,510,1
3798,219,518,1
3799,219,591,1
3800,219,762,2
3801,219,773,2
3802,220,163,1
3803,220,199,1
3804,220,220,9
3805,220,280,1
3806,220,338,1
3807,220,395,2
3808,220,583,2
3809,220,598,1
3810,220,600,1
3811,220,642,1
3812,220,669,1
3813,220,724,1
3814,221,116,1
3815,221,152,2
3816,221,191,1
3817,221,194,4
3818,221,221,5
3819,221,226,1
3820,221,228,2
3821,221,260,2
3822,221,267,3
3823,221,307,2
3824,221,353,1
3825,221,377,3
3826,221,388,1
3827,221,403,2
3828,221,528,1
3829,221,570,1
3830,221,704,1
3831,221,826,2
3832,222,83,2
3833,222,99,2
3834,222,105,2
3835,222,111,8
3836,222,113,1
3837,222,116,1
3838,222,124,4
3839,222,128,5
3840,222,129,1
3841,222,138,4
3842,222,151,3
3843,222,153,4
3844,222,159,3
3845,222,167,4
3846,222,188,1
3847,222,191,41
3848,222,213,3
3849,222,222,35
3850,222,228,2
3851,222,229,6
3852,222,233,4
3853,222,248,8
3854,222,277,3
3855,222,278,2
3856,222,281,2
3857,222,296,1
3858,222,303,16
3859,222,307,2
3860,222,368,3
3861,222,383,2
3862,222,404,6
3863,222,409,2
3864,222,432,4
3865,222,489,2
3866,222,541,15
3867,222,564,2
3868,222,583,1
3869,222,622,1
3870,222,720,1
3871,222,732,1
3872,222,762,8
3873,222,818,1
3874,222,834,1
3875,223,15,1
3876,223,223,30
3877,223,676,2
3878,223,719,1
3879,223,732,1
3880,225,8,1
3881,225,64,1
3882,225,71,1
3883,225,111,2
3884,225,130,2
3885,225,159,1
3886,225,160,4
3887,225,166,2
3888,225,202,2
3889,225,213,5
3890,225,225,4
3891,225,242,1
3892,225,273,1
3893,225,288,2
3894,225,300,1
3895,225,303,3
3896,225,306,1
3897,225,307,1
3898,225,318,1
3899,225,333,3
3900,225,335,2
3901,225,337,1
3902,225,347,3
3903,225,354,3
3904,225,374,4
3905,225,397,2
3906,225,432,2
3907,225,444,1
3908,225,513,1
3909,225,528,2
3910,225,543,1
3911,225,559,1
3912,225,595,1
3913,225,622,3
3914,225,762,2
3915,225,768,1
3916,225,807,1
3917,225,815,2
3918,225,819,1
3919,226,8,3
3920,226,88,1
3921,226,106,1
3922,226,153,2
3923,226,160,3
3924,226,191,2
3925,226,199,2
3926,226,210,1
3927,226,226,5
3928,226,229,4
3929,226,238,1
3930,226,263,4
3931,226,273,1
3932,226,313,2
3933,226,337,2
3934,226,341,3
3935,226,410,1
3936,226,483,1
3937,226,524,2
3938,226,564,1
3939,226,800,2
3940,226,810,2
3941,226,818,2
3942,227,140,2
3943,227,227,8
3944,227,309,2
3945,227,378,1
3946,227,510,3
3947,227,793,1
3948,227,798,2
3949,228,6,2
3950,228,14,1
3951,228,27,1
3952,228,44,1
3953,228,49,2
3954,228,91,2
3955,228,130,2
3956,228,135,1
3957,228,143,1
3958,228,153,2
3959,228,160,5
3960,228,166,6
3961,228,173,4
3962,228,182,1
3963,228,191,1
3964,228,226,1
3965,228,228,15
3966,228,246,1
3967,228,247,2
3968,228,289,1
3969,228,292,6
3970,228,318,1
3971,228,338,1
3972,228,374,1
3973,228,383,1
3974,228,501,1
3975,228,524,3
3976,228,587,1
3977,228,589,1
3978,228,646,1
3979,228,691,1
3980,228,762,2
3981,228,815,1
3982,229,8,2
3983,229,10,2
3984,229,14,1
3985,229,22,3
3986,229,37,2
3987,229,43,3
3988,229,44,1
3989,229,64,3
3990,229,83,1
3991,229,84,1
3992,229,88,4
3993,229,108,1
3994,229,109,1
3995,229,118,1
3996,229,122,2
3997,229,129,2
3998,229,130,2
3999,229,144,2
4000,229,153,1
4001,229,154,1
4002,229,157,3
4003,229,163,1
4004,229,169,2
4005,229,177,3
4006,229,192,2
4007,229,194,2
4008,229,199,5
4009,229,210,2
4010,229,226,1
4011,229,229,36
4012,229,233,1
4013,229,234,2
4014,229,257,1
4015,229,260,1
4016,229,262,1
4017,229,268,2
4018,229,270,2
4019,229,271,2
4020,229,272,2
4021,229,278,2
4022,229,290,2
4023,229,307,5
4024,229,308,1
4025,229,319,1
4026,229,320,1
4027,229,325,1
4028,229,336,1
4029,229,338,2
4030,229,341,1
4031,229,347,2
4032,229,349,1
4033,229,354,3
4034,229,388,2
4035,229,392,1
4036,229,541,9
4037,229,609,1
4038,229,621,2
4039,229,631,3
4040,229,641,2
4041,229,680,3
4042,229,724,3
4043,229,762,2
4044,229,790,1
4045,229,792,2
4046,229,803,2
4047,229,815,3
4048,229,818,1
4049,229,819,1
4050,230,64,1
4051,230,91,1
4052,230,98,3
4053,230,99,1
4054,230,111,3
4055,230,168,1
4056,230,191,1
4057,230,229,1
4058,230,230,1
4059,230,237,4
4060,230,260,2
4061,230,339,1
4062,230,361,1
4063,230,451,1
4064,230,540,2
4065,230,541,2
4066,230,737,1
4067,230,772,1
4068,230,780,1
4069,231,34,1
4070,231,77,2
4071,231,99,2
4072,231,166,2
4073,231,187,3
4074,231,191,3
4075,231,207,2
4076,231,231,7
4077,231,341,2
4078,231,350,1
4079,231,423,1
4080,231,459,1
4081,231,587,2
4082,231,755,1
4083,233,44,2
4084,233,79,1
4085,233,83,3
4086,233,85,2
4087,233,99,2
4088,233,105,3
4089,233,109,2
4090,233,130,1
4091,233,153,1
4092,233,160,6
4093,233,191,1
4094,233,194,1
4095,233,213,3
4096,233,233,5
4097,233,248,4
4098,233,254,2
4099,233,271,2
4100,233,301,2
4101,233,303,5
4102,233,318,3
4103,233,320,1
4104,233,347,1
4105,233,348,2
4106,233,354,8
4107,233,374,3
4108,233,383,1
4109,233,388,2
4110,233,404,1
4111,233,428,3
4112,233,462,3
4113,233,491,3
4114,233,495,1
4115,233,514,1
4116,233,541,1
4117,233,574,2
4118,233,579,3
4119,233,584,2
4120,233,684,2
4121,233,685,1
4122,233,762,1
4123,233,826,1
4124,234,11,1
4125,234,32,1
4126,234,79,1
4127,234,93,1
4128,234,136,1
4129,234,234,4
4130,234,265,2
4131,234,379,3
4132,234,457,3
4133,234,476,1
4134,234,480,2
4135,234,481,2
4136,234,486,2
4137,234,503,2
4138,234,527,1
4139,234,553,1
4140,234,588,1
4141,234,682,2
4142,234,695,3
4143,234,804,1
4144,235,16,1
4145,235,72,2
4146,235,91,1
4147,235,116,2
4148,235,122,1
4149,235,129,1
4150,235,135,1
4151,235,149,2
4152,235,160,2
4153,235,167,1
4154,235,193,1
4155,235,194,2
4156,235,228,3
4157,235,235,7
4158,235,278,2
4159,235,288,2
4160,235,436,1
4161,235,570,2
4162,235,614,1
4163,235,828,1
4164,236,14,2
4165,236,32,2
4166,236,148,2
4167,236,160,4
4168,236,202,2
4169,236,452,2
4170,236,546,1
4171,236,587,1
4172,236,712,1
4173,236,717,1
4174,236,718,1
4175,236,722,1
4176,236,811,2
4177,237,27,1
4178,237,43,1
4179,237,64,1
4180,237,87,1
4181,237,213,1
4182,237,237,3
4183,237,312,2
4184,237,425,1
4185,237,538,2
4186,238,14,2
4187,238,159,1
4188,238,176,1
4189,238,207,1
4190,238,248,3
4191,238,268,2
4192,238,394,1
4193,238,402,2
4194,238,410,2
4195,238,425,1
4196,238,541,3
4197,238,571,1
4198,239,12,2
4199,239,28,1
4200,239,99,2
4201,239,114,3
4202,239,257,1
4203,239,343,1
4204,239,348,2
4205,239,350,1
4206,239,356,1
4207,239,433,1
4208,240,130,1
4209,240,240,3
4210,240,278,1
4211,240,680,1
4212,242,14,1
4213,242,32,1
4214,242,83,2
4215,242,88,2
4216,242,110,2
4217,242,159,1
4218,242,196,1
4219,242,210,2
4220,242,242,4
4221,242,273,2
4222,242,280,1
4223,242,301,1
4224,242,329,1
4225,242,332,3
4226,242,394,2
4227,242,541,1
4228,242,590,2
4229,242,747,1
4230,243,9,1
4231,243,37,1
4232,243,40,2
4233,243,148,6
4234,243,160,1
4235,243,173,1
4236,243,178,1
4237,243,185,2
4238,243,190,1
4239,243,243,10
4240,243,288,2
4241,243,294,1
4242,243,341,1
4243,243,349,1
4244,243,562,2
4245,243,564,4
4246,243,566,2
4247,243,578,3
4248,243,683,2
4249,243,762,2
4250,243,810,1
4251,244,95,2
4252,244,109,3
4253,244,111,2
4254,244,178,1
4255,244,183,1
4256,244,199,2
4257,244,201,1
4258,244,217,1
4259,244,229,2
4260,244,243,1
4261,244,257,2
4262,244,273,2
4263,244,306,3
4264,244,349,1
4265,244,392,1
4266,244,661,2
4267,244,668,1
4268,244,733,1
4269,244,750,1
4270,244,769,1
4271,244,785,1
4272,244,795,1
4273,244,833,3
4274,245,14,1
4275,245,24,2
4276,245,160,3
4277,245,348,2
4278,245,419,1
4279,245,625,3
4280,245,636,1
4281,245,732,2
4282,246,127,1
4283,246,161,1
4284,246,246,1
4285,246,252,1
4286,246,283,3
4287,246,313,1
4288,246,340,1
4289,246,541,2
4290,246,695,1
4291,246,762,1
4292,247,10,1
4293,247,44,1
4294,247,49,2
4295,247,71,1
4296,247,99,2
4297,247,110,1
4298,247,114,4
4299,247,150,3
4300,247,169,1
4301,247,191,3
4302,247,247,16
4303,247,257,4
4304,247,271,1
4305,247,292,1
4306,247,301,1
4307,247,303,2
4308,247,312,1
4309,247,322,2
4310,247,361,2
4311,247,403,2
4312,247,408,1
4313,247,410,3
4314,247,535,2
4315,247,540,1
4316,247,542,1
4317,247,566,1
4318,247,572,2
4319,247,590,2
4320,247,593,1
4321,247,804,1
4322,248,5,7
4323,248,10,2
4324,248,18,2
4325,248,33,2
4326,248,36,1
4327,248,61,2
4328,248,69,2
4329,248,99,12
4330,248,109,1
4331,248,111,7
4332,248,113,1
4333,248,116,1
4334,248,130,2
4335,248,136,4
4336,248,138,5
4337,248,143,2
4338,248,153,3
4339,248,160,6
4340,248,168,2
4341,248,169,2
4342,248,171,1
4343,248,173,4
4344,248,177,3
4345,248,191,33
4346,248,206,2
4347,248,213,6
4348,248,222,6
4349,248,226,4
4350,248,229,5
4351,248,233,10
4352,248,243,3
4353,248,248,150
4354,248,252,7
4355,248,255,2
4356,248,260,1
4357,248,266,2
4358,248,268,1
4359,248,271,3
4360,248,273,1
4361,248,277,1
4362,248,290,4
4363,248,292,2
4364,248,300,9
4365,248,301,1
4366,248,303,11
4367,248,307,13
4368,248,313,2
4369,248,325,1
4370,248,329,2
4371,248,333,1
4372,248,338,4
4373,248,341,4
4374,248,350,7
4375,248,356,2
4376,248,361,1
4377,248,368,1
4378,248,373,1
4379,248,374,2
4380,248,383,6
4381,248,386,1
4382,248,397,4
4383,248,399,1
4384,248,403,2
4385,248,404,7
4386,248,408,3
4387,248,428,2
4388,248,432,2
4389,248,514,2
4390,248,524,4
4391,248,541,2
4392,248,583,2
4393,248,609,1
4394,248,613,1
4395,248,622,1
4396,248,630,1
4397,248,646,1
4398,248,661,2
4399,248,708,2
4400,248,733,1
4401,248,739,3
4402,248,753,2
4403,248,762,4
4404,248,795,2
4405,248,818,4
4406,248,819,5
4407,248,826,2
4408,249,24,4
4409,249,144,1
4410,249,223,2
4411,249,244,1
4412,249,249,2
4413,249,409,1
4414,249,411,1
4415,249,481,1
4416,249,549,1
4417,249,607,1
4418,250,5,1
4419,250,129,1
4420,250,220,1
4421,250,250,3
4422,250,280,6
4423,250,301,1
4424,250,411,2
4425,250,423,1
4426,250,529,1
4427,250,579,1
4428,250,589,1
4429,250,621,1
4430,250,629,1
4431,250,638,1
4432,250,658,1
4433,250,700,2
4434,250,734,2
4435,250,768,2
4436,251,8,1
4437,251,24,1
4438,251,104,2
4439,251,109,1
4440,251,116,2
4441,251,125,1
4442,251,132,2
4443,251,195,1
4444,251,199,1
4445,251,213,2
4446,251,215,1
4447,251,217,1
4448,251,226,3
4449,251,251,9
4450,251,268,1
4451,251,309,2
4452,251,354,2
4453,251,359,2
4454,251,397,2
4455,251,399,1
4456,251,425,1
4457,251,444,1
4458,251,457,2
4459,251,479,1
4460,251,518,3
4461,251,541,2
4462,251,553,1
4463,251,572,1
4464,251,587,1
4465,251,643,2
4466,251,717,1
4467,251,762,3
4468,251,779,1
4469,251,783,1
4470,251,832,1
4471,251,833,2
4472,252,32,2
4473,252,101,2
4474,252,104,1
4475,252,129,3
4476,252,130,1
4477,252,136,1
4478,252,138,2
4479,252,153,4
4480,252,158,2
4481,252,159,2
4482,252,160,2
4483,252,191,3
4484,252,229,2
4485,252,233,1
4486,252,251,1
4487,252,252,19
4488,252,269,3
4489,252,272,1
4490,252,278,2
4491,252,312,1
4492,252,320,4
4493,252,330,1
4494,252,341,7
4495,252,376,2
4496,252,388,2
4497,252,436,2
4498,252,446,1
4499,252,454,1
4500,252,508,1
4501,252,564,2
4502,252,587,2
4503,252,799,2
4504,252,811,2
4505,252,815,1
4506,252,833,3
4507,253,63,1
4508,253,195,1
4509,253,196,1
4510,253,253,10
4511,253,326,1
4512,253,485,2
4513,253,536,2
4514,253,537,1
4515,253,569,2
4516,253,574,3
4517,253,717,3
4518,253,748,1
4519,253,768,1
4520,254,27,1
4521,254,33,1
4522,254,34,1
4523,254,51,2
4524,254,116,3
4525,254,122,1
4526,254,189,2
4527,254,254,2
4528,254,518,2
4529,254,561,1
4530,254,737,1
4531,255,5,2
4532,255,32,2
4533,255,76,1
4534,255,191,1
4535,255,238,1
4536,255,255,2
4537,255,277,1
4538,255,302,1
4539,255,329,3
4540,255,345,3
4541,255,428,2
4542,255,457,2
4543,255,613,1
4544,255,742,1
4545,256,579,2
4546,256,810,2
4547,257,7,3
4548,257,83,2
4549,257,114,1
4550,257,166,3
4551,257,184,2
4552,257,195,1
4553,257,222,1
4554,257,229,3
4555,257,257,5
4556,257,271,1
4557,257,290,2
4558,257,389,1
4559,257,400,1
4560,257,404,2
4561,257,419,2
4562,257,430,1
4563,257,457,2
4564,257,514,1
4565,257,541,1
4566,257,568,2
4567,257,583,2
4568,257,695,1
4569,257,706,2
4570,258,64,1
4571,258,136,1
4572,258,160,8
4573,258,173,1
4574,258,191,2
4575,258,192,2
4576,258,213,2
4577,258,258,4
4578,258,290,1
4579,258,300,3
4580,258,307,2
4581,258,348,2
4582,258,350,20
4583,258,356,2
4584,258,397,2
4585,258,404,3
4586,258,432,1
4587,258,442,1
4588,258,541,2
4589,258,545,3
4590,258,584,2
4591,258,781,1
4592,258,815,3
4593,258,826,2
4594,258,832,1
4595,259,88,1
4596,259,143,1
4597,259,191,1
4598,259,259,8
4599,259,290,1
4600,259,452,1
4601,259,543,1
4602,259,625,2
4603,259,655,1
4604,259,737,1
4605,260,8,3
4606,260,89,1
4607,260,111,1
4608,260,129,1
4609,260,138,2
4610,260,191,3
4611,260,192,3
4612,260,202,2
4613,260,260,8
4614,260,324,1
4615,260,350,2
4616,260,408,1
4617,260,410,1
4618,260,777,1
4619,261,99,2
4620,261,105,2
4621,261,116,2
4622,261,160,3
4623,261,191,1
4624,261,228,2
4625,261,233,1
4626,261,248,1
4627,261,252,4
4628,261,261,12
4629,261,264,1
4630,261,309,1
4631,261,379,1
4632,261,386,1
4633,261,388,1
4634,261,457,2
4635,261,545,2
4636,262,28,2
4637,262,61,2
4638,262,235,1
4639,262,262,8
4640,262,307,2
4641,262,541,1
4642,262,640,1
4643,263,74,1
4644,263,166,2
4645,263,206,1
4646,263,263,1
4647,263,277,1
4648,263,522,2
4649,263,552,1
4650,263,598,2
4651,263,762,3
4652,264,4,1
4653,264,14,7
4654,264,26,2
4655,264,34,2
4656,264,55,1
4657,264,63,1
4658,264,135,3
4659,264,227,1
4660,264,264,13
4661,264,393,1
4662,264,695,2
4663,264,717,1
4664,264,784,2
4665,265,46,1
4666,265,97,1
4667,265,138,1
4668,265,163,1
4669,265,169,4
4670,265,186,3
4671,265,188,4
4672,265,213,2
4673,265,248,3
4674,265,265,9
4675,265,353,1
4676,265,367,1
4677,265,410,1
4678,265,427,1
4679,265,605,1
4680,265,733,1
4681,265,762,2
4682,265,821,2
4683,266,5,2
4684,266,85,2
4685,266,111,2
4686,266,113,2
4687,266,116,2
4688,266,129,2
4689,266,130,2
4690,266,153,2
4691,266,157,1
4692,266,171,2
4693,266,191,2
4694,266,199,2
4695,266,244,2
4696,266,266,11
4697,266,271,3
4698,266,277,2
4699,266,307,1
4700,266,330,1
4701,266,350,21
4702,266,354,2
4703,266,367,2
4704,266,392,2
4705,266,404,3
4706,266,428,4
4707,266,479,1
4708,266,535,1
4709,266,541,3
4710,266,564,2
4711,266,646,1
4712,266,718,1
4713,266,733,2
4714,266,751,2
4715,266,762,2
4716,266,819,2
4717,267,101,1
4718,267,162,1
4719,267,221,3
4720,267,267,2
4721,267,320,2
4722,267,335,3
4723,267,353,1
4724,267,564,1
4725,267,817,1
4726,268,49,1
4727,268,56,1
4728,268,99,3
4729,268,101,1
4730,268,105,3
4731,268,111,2
4732,268,116,4
4733,268,138,2
4734,268,159,1
4735,268,161,1
4736,268,192,1
4737,268,243,1
4738,268,268,13
4739,268,270,1
4740,268,338,2
4741,268,428,2
4742,268,432,2
4743,268,435,1
4744,268,440,3
4745,268,510,1
4746,268,532,1
4747,268,545,2
4748,268,579,1
4749,268,829,2
4750,268,833,1
4751,269,61,1
4752,269,133,1
4753,269,269,3
4754,269,564,1
4755,269,694,4
4756,269,708,1
4757,270,18,1
4758,270,109,1
4759,270,111,2
4760,270,144,1
4761,270,148,2
4762,270,270,7
4763,270,307,1
4764,270,379,1
4765,270,427,1
4766,270,437,1
4767,270,578,1
4768,270,600,1
4769,270,643,1
4770,270,676,1
4771,270,718,1
4772,270,732,2
4773,270,832,1
4774,271,7,2
4775,271,25,2
4776,271,28,2
4777,271,109,1
4778,271,113,2
4779,271,114,4
4780,271,153,4
4781,271,160,2
4782,271,161,2
4783,271,194,3
4784,271,242,1
4785,271,257,2
4786,271,271,24
4787,271,296,2
4788,271,303,2
4789,271,307,2
4790,271,315,4
4791,271,329,1
4792,271,336,1
4793,271,343,1
4794,271,354,1
4795,271,470,4
4796,271,495,1
4797,271,540,3
4798,271,545,3
4799,271,591,1
4800,271,688,1
4801,271,695,1
4802,271,768,2
4803,271,804,1
4804,272,24,2
4805,272,71,2
4806,272,97,1
4807,272,130,3
4808,272,191,3
4809,272,194,1
4810,272,202,2
4811,272,240,1
4812,272,272,7
4813,272,296,1
4814,272,335,2
4815,272,341,1
4816,272,347,2
4817,272,370,1
4818,272,374,5
4819,272,427,1
4820,272,435,2
4821,272,448,2
4822,272,488,1
4823,272,685,2
4824,273,24,1
4825,273,55,1
4826,273,99,1
4827,273,130,2
4828,273,154,1
4829,273,194,2
